class,cap-shape,cap-color,bruises?,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,habitat
e,f,e,t,c,b,w,t,b,w,g,p,w,o,p,n,d
p,x,y,f,c,b,h,e,b,p,p,p,w,o,l,h,d
p,f,g,f,c,b,g,e,b,n,b,p,w,o,l,h,d
p,x,g,f,c,b,g,e,b,b,n,p,w,o,l,h,p
p,f,g,f,c,b,g,e,b,b,p,p,w,o,l,h,p
p,f,g,f,c,b,p,e,b,b,n,p,w,o,l,h,p
p,f,g,f,c,b,p,e,b,n,b,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,n,p,p,w,o,l,h,g
p,f,g,f,c,b,h,e,b,p,n,p,w,o,l,h,d
p,f,y,f,c,b,h,e,b,p,b,p,w,o,l,h,d
p,x,y,f,c,b,h,e,b,p,p,p,w,o,l,h,d
p,x,g,f,c,b,p,e,b,n,n,p,w,o,l,h,p
p,x,g,f,c,b,p,e,b,b,n,p,w,o,l,h,p
p,x,w,f,c,n,g,e,b,w,w,p,w,o,p,n,d
p,f,g,f,c,b,p,e,b,b,p,p,w,o,l,h,d
p,x,y,f,c,b,h,e,b,p,p,p,w,o,l,h,p
p,f,g,f,c,b,p,e,b,p,p,p,w,o,l,h,d
p,x,y,f,c,b,p,e,b,p,n,p,w,o,l,h,g
p,f,g,f,c,b,h,e,b,p,n,p,w,o,l,h,d
p,f,g,f,c,b,g,e,b,n,b,p,w,o,l,h,d
p,f,y,f,c,b,g,e,b,b,n,p,w,o,l,h,p
p,x,g,f,c,b,g,e,b,b,p,p,w,o,l,h,g
p,f,y,f,c,b,p,e,b,n,b,p,w,o,l,h,g
p,f,y,f,c,b,h,e,b,n,p,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,b,p,p,w,o,l,h,d
p,f,y,f,c,b,g,e,b,n,b,p,w,o,l,h,g
p,x,y,f,c,b,p,e,b,b,n,p,w,o,l,h,p
p,f,y,f,c,b,g,e,b,b,b,p,w,o,l,h,d
p,x,y,f,c,b,p,e,b,b,b,p,w,o,l,h,g
p,f,g,f,c,b,h,e,b,n,n,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,p,b,p,w,o,l,h,d
p,f,y,f,c,b,g,e,b,p,n,p,w,o,l,h,g
p,f,g,f,c,b,p,e,b,b,b,p,w,o,l,h,d
p,f,g,f,c,b,h,e,b,p,n,p,w,o,l,h,g
p,f,y,f,c,b,g,e,b,p,n,p,w,o,l,h,d
p,x,y,f,c,b,g,e,b,p,p,p,w,o,l,h,d
p,x,y,f,c,b,p,e,b,b,p,p,w,o,l,h,d
p,f,y,f,c,b,h,e,b,n,n,p,w,o,l,h,d
p,x,y,f,c,b,h,e,b,b,b,p,w,o,l,h,d
p,x,y,f,c,b,g,e,b,b,p,p,w,o,l,h,g
p,x,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
e,f,b,t,c,b,w,e,?,w,w,p,w,t,e,w,w
p,x,y,f,c,b,h,e,b,b,p,p,w,o,l,h,g
p,x,y,f,c,b,h,e,b,b,b,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,n,b,p,w,o,l,h,d
p,x,y,f,c,b,p,e,b,n,p,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,p,b,p,w,o,l,h,p
p,f,g,f,c,b,p,e,b,p,b,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,p,b,p,w,o,l,h,p
p,x,y,f,c,b,p,e,b,p,n,p,w,o,l,h,p
p,f,y,f,c,b,p,e,b,b,n,p,w,o,l,h,g
p,f,y,f,c,b,g,e,b,p,p,p,w,o,l,h,d
p,f,g,f,c,b,h,e,b,p,b,p,w,o,l,h,p
p,f,g,f,c,b,h,e,b,n,b,p,w,o,l,h,g
p,f,g,f,c,b,g,e,b,n,b,p,w,o,l,h,g
p,f,g,f,c,b,g,e,b,b,n,p,w,o,l,h,d
p,f,g,f,c,b,h,e,b,p,b,p,w,o,l,h,d
p,f,g,f,c,b,g,e,b,p,b,p,w,o,l,h,p
p,x,g,f,c,n,u,e,b,w,w,p,w,o,p,k,d
p,f,b,t,c,b,w,t,b,w,w,p,w,o,p,h,g
e,f,e,t,c,b,w,t,b,g,w,p,w,o,p,k,d
p,x,y,f,c,b,g,e,b,p,n,p,w,o,l,h,p
p,x,g,f,c,b,p,e,b,p,n,p,w,o,l,h,d
p,f,g,f,c,b,g,e,b,n,b,p,w,o,l,h,g
e,f,g,t,c,b,u,t,b,p,w,p,w,o,p,k,d
p,x,y,f,c,b,p,e,b,b,p,p,w,o,l,h,d
p,x,y,f,c,b,p,e,b,p,b,p,w,o,l,h,p
p,f,y,f,c,b,p,e,b,n,p,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,b,p,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,b,b,p,w,o,l,h,d
p,x,g,f,c,b,h,e,b,n,p,p,w,o,l,h,g
p,f,w,t,c,b,w,t,b,w,w,p,w,o,p,h,u
p,x,g,f,c,b,p,e,b,p,n,p,w,o,l,h,d
p,x,y,f,c,b,g,e,b,b,n,p,w,o,l,h,g
p,f,g,f,c,b,g,e,b,p,p,p,w,o,l,h,p
p,x,g,f,c,b,p,e,b,p,p,p,w,o,l,h,p
p,x,y,f,c,b,p,e,b,n,b,p,w,o,l,h,d
e,f,u,f,c,n,h,e,?,w,w,p,w,o,f,h,d
p,f,y,f,c,b,h,e,b,b,b,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,b,b,p,w,o,l,h,g
p,x,y,f,c,b,h,e,b,b,p,p,w,o,l,h,g
p,f,g,f,c,b,g,e,b,b,n,p,w,o,l,h,g
e,f,n,t,c,b,n,t,b,p,p,p,w,o,p,n,d
p,x,y,f,c,b,h,e,b,p,n,p,w,o,l,h,p
p,f,g,f,c,b,h,e,b,n,p,p,w,o,l,h,d
p,x,g,f,c,b,h,e,b,n,b,p,w,o,l,h,p
p,f,y,f,c,b,p,e,b,n,n,p,w,o,l,h,g
p,x,y,f,c,b,h,e,b,b,b,p,w,o,l,h,d
p,x,y,f,c,b,g,e,b,b,n,p,w,o,l,h,p
p,x,y,f,c,b,g,e,b,b,n,p,w,o,l,h,p
p,f,g,f,c,b,g,e,b,n,p,p,w,o,l,h,g
p,x,w,t,c,b,h,t,b,w,w,p,w,o,p,h,u
e,f,e,t,c,b,w,e,?,w,w,p,w,t,e,w,w
e,x,u,f,c,n,w,e,?,w,w,p,w,o,f,h,d
p,x,y,f,c,b,p,e,b,b,n,p,w,o,l,h,g
p,x,g,f,c,b,p,e,b,n,p,p,w,o,l,h,d
p,x,y,f,c,b,p,e,b,p,p,p,w,o,l,h,p
p,f,g,f,c,b,h,e,b,p,n,p,w,o,l,h,d
p,x,g,f,c,b,g,e,b,p,b,p,w,o,l,h,p
p,f,g,f,c,b,h,e,b,b,n,p,w,o,l,h,g
p,f,y,f,c,b,p,e,b,p,n,p,w,o,l,h,g
p,x,g,f,c,b,h,e,b,p,p,p,w,o,l,h,p
p,f,g,f,c,b,g,e,b,n,b,p,w,o,l,h,p
e,f,p,t,c,b,w,e,?,w,e,p,w,t,e,w,w
p,f,g,f,c,b,h,e,b,p,n,p,w,o,l,h,p
p,x,y,f,c,b,g,e,b,b,p,p,w,o,l,h,p
p,x,g,f,c,b,g,e,b,n,b,p,w,o,l,h,p
p,f,y,f,c,b,g,e,b,b,n,p,w,o,l,h,g
p,x,y,f,c,b,p,e,b,p,n,p,w,o,l,h,d
p,f,g,f,c,b,g,e,b,n,b,p,w,o,l,h,d
p,f,y,f,c,b,g,e,b,n,p,p,w,o,l,h,p
p,x,g,f,c,b,p,e,b,b,p,p,w,o,l,h,g
p,x,g,f,c,b,g,e,b,b,n,p,w,o,l,h,d
p,f,y,f,c,b,g,e,b,n,p,p,w,o,l,h,p
p,f,g,f,c,b,p,e,b,b,n,p,w,o,l,h,d
p,x,g,f,c,b,h,e,b,b,n,p,w,o,l,h,p
p,f,y,f,c,b,p,e,b,p,p,p,w,o,l,h,p
p,f,g,f,c,b,h,e,b,n,p,p,w,o,l,h,d
p,x,g,f,c,b,p,e,b,n,p,p,w,o,l,h,g
p,f,g,f,c,b,h,e,b,b,b,p,w,o,l,h,d
p,x,g,f,c,b,h,e,b,n,p,p,w,o,l,h,g
p,f,g,f,c,b,p,e,b,p,n,p,w,o,l,h,d
p,x,y,f,c,b,g,e,b,b,b,p,w,o,l,h,p
p,x,y,f,c,b,p,e,b,p,p,p,w,o,l,h,g
p,x,g,f,c,b,h,e,b,b,p,p,w,o,l,h,p
p,f,y,f,c,b,h,e,b,n,p,p,w,o,l,h,p
e,f,n,t,c,b,n,t,b,w,g,p,w,o,p,n,d
p,f,g,f,c,b,h,e,b,p,b,p,w,o,l,h,d
p,x,y,f,c,b,h,e,b,n,n,p,w,o,l,h,p
p,x,g,t,c,b,h,t,b,w,w,p,w,o,p,h,g
p,f,y,f,c,b,h,e,b,n,n,p,w,o,l,h,p
p,x,y,f,c,b,p,e,b,n,p,p,w,o,l,h,p
p,x,w,f,c,n,g,e,b,w,w,p,w,o,p,k,d
p,x,y,f,c,b,g,e,b,n,p,p,w,o,l,h,d
p,f,b,t,c,b,h,t,b,w,w,p,w,o,p,h,u
p,x,y,f,c,b,h,e,b,p,b,p,w,o,l,h,g
p,x,g,f,c,b,h,e,b,n,p,p,w,o,l,h,d
p,f,y,f,c,b,g,e,b,b,b,p,w,o,l,h,g
p,f,p,t,c,b,w,e,b,w,w,p,w,t,p,r,g
p,f,b,t,c,b,p,t,b,w,w,p,w,o,p,h,u
p,x,g,f,c,b,g,e,b,b,b,p,w,o,l,h,g
p,x,g,f,c,b,h,e,b,p,b,p,w,o,l,h,g
p,x,g,f,c,b,p,e,b,b,p,p,w,o,l,h,g
p,f,g,f,c,b,g,e,b,p,n,p,w,o,l,h,p
p,f,g,f,c,b,g,e,b,p,p,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,p,p,p,w,o,l,h,p
p,f,y,f,c,b,h,e,b,p,n,p,w,o,l,h,p
e,f,u,f,c,n,u,e,?,w,w,p,w,o,f,h,d
p,x,y,f,c,b,g,e,b,b,b,p,w,o,l,h,g
e,f,e,t,c,b,w,t,b,g,w,p,w,o,p,n,d
p,f,y,f,c,b,g,e,b,n,p,p,w,o,l,h,g
p,x,y,f,c,b,g,e,b,p,p,p,w,o,l,h,g
p,x,n,f,c,n,b,t,?,p,p,p,w,o,e,w,l
p,x,g,f,c,b,g,e,b,b,b,p,w,o,l,h,g
p,x,y,f,c,b,p,e,b,b,p,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,p,p,p,w,o,l,h,g
p,x,g,f,c,b,g,e,b,b,b,p,w,o,l,h,p
p,x,g,f,c,b,h,e,b,b,b,p,w,o,l,h,g
p,x,y,f,c,b,h,e,b,b,p,p,w,o,l,h,d
p,f,y,f,c,b,h,e,b,n,n,p,w,o,l,h,g
p,f,g,f,c,b,g,e,b,n,p,p,w,o,l,h,p
p,f,g,f,c,b,h,e,b,p,b,p,w,o,l,h,g
e,f,n,t,c,b,n,t,b,p,w,p,w,o,p,n,d
p,x,y,f,c,b,g,e,b,n,p,p,w,o,l,h,g
e,f,e,t,c,b,w,t,b,w,w,p,w,o,p,k,d
p,x,y,f,c,b,h,e,b,b,n,p,w,o,l,h,d
p,x,g,f,c,b,h,e,b,p,b,p,w,o,l,h,p
p,f,g,f,c,b,h,e,b,p,n,p,w,o,l,h,p
p,x,y,f,c,b,p,e,b,p,b,p,w,o,l,h,p
p,f,g,f,c,b,h,e,b,n,b,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,p,b,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,n,b,p,w,o,l,h,p
p,f,g,f,c,b,g,e,b,p,n,p,w,o,l,h,g
p,x,y,f,c,b,g,e,b,b,p,p,w,o,l,h,d
p,x,y,f,c,b,h,e,b,p,n,p,w,o,l,h,p
p,f,y,f,c,b,g,e,b,n,p,p,w,o,l,h,d
p,x,g,f,c,b,g,e,b,b,p,p,w,o,l,h,d
p,f,y,f,c,b,g,e,b,p,b,p,w,o,l,h,p
p,f,g,f,c,b,g,e,b,b,p,p,w,o,l,h,d
p,x,p,f,w,n,p,e,b,w,w,p,w,o,p,k,d
p,f,y,f,c,b,g,e,b,p,b,p,w,o,l,h,d
p,x,g,f,c,b,h,e,b,n,p,p,w,o,l,h,d
p,x,y,f,c,b,p,e,b,b,p,p,w,o,l,h,g
p,x,g,f,c,b,h,e,b,p,b,p,w,o,l,h,d
p,f,y,f,c,b,h,e,b,n,b,p,w,o,l,h,p
p,x,g,f,c,b,g,e,b,b,p,p,w,o,l,h,p
p,x,y,f,c,b,g,e,b,p,n,p,w,o,l,h,d
p,f,g,f,c,b,g,e,b,b,b,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,p,b,p,w,o,l,h,g
p,x,y,f,c,b,p,e,b,p,n,p,w,o,l,h,d
p,f,y,f,c,b,h,e,b,p,b,p,w,o,l,h,d
p,x,g,f,c,b,g,e,b,p,n,p,w,o,l,h,d
p,x,y,f,c,b,p,e,b,b,b,p,w,o,l,h,d
p,x,g,f,c,b,g,e,b,b,p,p,w,o,l,h,d
p,x,g,f,c,b,g,e,b,b,p,p,w,o,l,h,g
p,x,y,f,c,b,g,e,b,n,b,p,w,o,l,h,g
p,x,g,f,c,b,p,e,b,n,b,p,w,o,l,h,d
p,f,g,f,c,b,g,e,b,p,b,p,w,o,l,h,p
p,f,g,f,c,b,p,e,b,b,b,p,w,o,l,h,g
p,x,g,f,c,b,h,e,b,n,n,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,n,p,p,w,o,l,h,d
p,x,g,f,c,b,g,e,b,p,n,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,n,b,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,n,p,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,p,n,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,n,n,p,w,o,l,h,d
p,f,g,f,c,b,p,e,b,b,p,p,w,o,l,h,p
e,x,p,t,c,b,e,e,?,w,w,p,w,t,e,w,w
p,f,y,f,c,b,p,e,b,n,p,p,w,o,l,h,d
p,x,p,f,w,n,g,e,b,w,w,p,w,o,p,k,d
p,x,y,f,c,b,h,e,b,p,p,p,w,o,l,h,g
p,f,g,f,c,b,g,e,b,b,p,p,w,o,l,h,p
p,x,y,f,c,b,p,e,b,n,b,p,w,o,l,h,g
e,f,e,t,c,b,p,t,b,p,p,p,w,o,p,n,d
p,x,y,f,c,b,g,e,b,b,n,p,w,o,l,h,d
p,x,y,f,c,b,p,e,b,b,p,p,w,o,l,h,g
p,f,g,f,c,b,h,e,b,n,p,p,w,o,l,h,g
p,f,y,f,c,b,p,e,b,b,p,p,w,o,l,h,g
e,f,n,t,c,b,n,t,b,p,w,p,w,o,p,n,d
p,x,y,f,c,b,h,e,b,b,b,p,w,o,l,h,p
p,f,g,f,c,b,h,e,b,p,b,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,p,n,p,w,o,l,h,p
p,f,y,f,c,b,h,e,b,p,n,p,w,o,l,h,d
p,f,y,f,c,b,h,e,b,n,p,p,w,o,l,h,d
p,f,g,f,c,b,h,e,b,p,p,p,w,o,l,h,g
p,f,g,f,c,b,h,e,b,b,p,p,w,o,l,h,g
p,x,y,f,c,b,p,e,b,b,n,p,w,o,l,h,g
p,f,g,f,c,b,g,e,b,n,n,p,w,o,l,h,p
p,x,y,f,c,b,g,e,b,n,n,p,w,o,l,h,g
e,f,g,t,c,b,u,t,b,w,w,p,w,o,p,n,d
p,x,g,t,c,b,h,t,b,w,w,p,w,o,p,h,g
p,x,n,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,f,g,t,c,b,p,t,b,w,w,p,w,o,p,h,g
p,f,g,f,c,b,g,e,b,b,n,p,w,o,l,h,g
p,f,y,f,c,b,g,e,b,p,p,p,w,o,l,h,g
p,f,g,f,c,b,p,e,b,b,p,p,w,o,l,h,d
e,f,e,t,c,b,e,e,?,w,e,p,w,t,e,w,w
p,f,g,f,c,b,p,e,b,n,n,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,n,n,p,w,o,l,h,g
p,f,g,f,c,b,g,e,b,b,b,p,w,o,l,h,d
p,x,y,f,c,b,p,e,b,p,b,p,w,o,l,h,d
p,f,y,f,c,b,p,e,b,n,b,p,w,o,l,h,g
e,f,n,t,c,b,e,e,?,e,e,p,w,t,e,w,w
p,f,g,f,c,b,p,e,b,p,n,p,w,o,l,h,g
p,k,n,f,c,n,w,e,?,w,n,p,w,o,e,w,d
p,f,g,f,c,b,g,e,b,b,p,p,w,o,l,h,d
p,f,y,f,c,b,h,e,b,n,b,p,w,o,l,h,p
p,x,n,f,c,n,b,t,?,w,p,p,w,o,e,w,p
p,f,g,f,c,b,h,e,b,p,p,p,w,o,l,h,d
p,f,g,f,c,b,g,e,b,b,b,p,w,o,l,h,p
p,f,w,t,c,b,w,t,b,w,w,p,w,o,p,h,g
p,f,y,f,c,b,g,e,b,b,n,p,w,o,l,h,d
p,x,g,f,c,b,h,e,b,p,n,p,w,o,l,h,g
p,x,y,f,c,b,h,e,b,n,p,p,w,o,l,h,g
e,x,e,t,c,b,w,e,?,e,e,p,w,t,e,w,w
p,f,y,f,c,b,g,e,b,n,p,p,w,o,l,h,d
p,b,y,f,c,n,w,e,?,w,n,p,w,o,e,w,d
p,f,y,f,c,b,p,e,b,n,n,p,w,o,l,h,d
p,x,g,t,c,b,p,t,b,w,w,p,w,o,p,h,u
p,f,y,f,c,b,h,e,b,p,p,p,w,o,l,h,d
p,f,y,f,c,b,p,e,b,p,b,p,w,o,l,h,g
e,k,e,t,c,b,e,e,?,w,w,p,w,t,e,w,w
p,f,y,f,c,b,p,e,b,b,p,p,w,o,l,h,p
p,f,y,f,c,b,g,e,b,p,n,p,w,o,l,h,p
e,k,n,f,w,n,w,e,b,w,n,p,w,o,e,w,l
p,x,w,f,c,n,p,e,b,w,w,p,w,o,p,n,d
p,x,y,f,c,b,g,e,b,b,n,p,w,o,l,h,g
p,x,y,f,c,b,g,e,b,n,b,p,w,o,l,h,p
p,x,y,f,c,b,g,e,b,b,n,p,w,o,l,h,d
p,f,y,f,c,b,p,e,b,n,b,p,w,o,l,h,p
p,b,b,t,c,b,g,e,b,w,w,p,w,t,p,r,g
p,x,w,t,c,b,h,t,b,w,w,p,w,o,p,h,g
e,f,e,t,c,b,n,t,b,w,p,p,w,o,p,n,d
p,b,w,t,c,b,g,e,b,w,w,p,w,t,p,r,m
e,f,p,t,c,b,w,e,?,e,e,p,w,t,e,w,w
p,x,w,t,c,b,p,t,b,w,w,p,w,o,p,h,g
e,k,n,t,c,b,w,e,?,w,w,p,w,t,e,w,w
p,x,y,f,c,b,h,e,b,n,b,p,w,o,l,h,p
p,f,b,t,c,b,h,t,b,w,w,p,w,o,p,h,u
p,f,g,f,c,b,h,e,b,n,n,p,w,o,l,h,d
p,x,y,f,c,b,h,e,b,b,n,p,w,o,l,h,d
p,x,g,f,c,b,p,e,b,n,b,p,w,o,l,h,d
p,x,y,f,c,b,g,e,b,n,p,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,p,b,p,w,o,l,h,d
p,x,y,f,c,b,h,e,b,p,n,p,w,o,l,h,d
p,x,y,f,c,b,g,e,b,b,n,p,w,o,l,h,p
p,x,g,f,c,b,g,e,b,b,b,p,w,o,l,h,p
p,f,g,f,c,b,p,e,b,n,n,p,w,o,l,h,p
e,k,e,t,c,b,w,e,?,e,w,p,w,t,e,w,w
e,f,n,t,c,b,e,e,?,e,w,p,w,t,e,w,w
e,f,b,t,c,b,w,e,?,e,w,p,w,t,e,w,w
p,x,y,f,c,b,g,e,b,b,b,p,w,o,l,h,d
e,f,g,t,c,b,u,t,b,p,p,p,w,o,p,n,d
p,f,y,f,c,b,p,e,b,n,n,p,w,o,l,h,p
p,f,g,f,c,b,h,e,b,p,p,p,w,o,l,h,g
p,x,g,t,c,b,p,t,b,w,w,p,w,o,p,h,g
p,f,g,f,c,b,p,e,b,p,p,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,p,b,p,w,o,l,h,d
p,f,y,f,c,b,p,e,b,n,p,p,w,o,l,h,g
p,x,n,f,c,n,b,t,?,w,w,p,w,o,e,w,l
p,f,g,f,c,b,h,e,b,b,n,p,w,o,l,h,p
e,f,n,t,c,b,e,e,?,w,w,p,w,t,e,w,w
e,f,e,t,c,b,p,t,b,g,p,p,w,o,p,k,d
p,f,g,f,c,b,g,e,b,p,b,p,w,o,l,h,g
p,x,y,f,c,b,h,e,b,p,p,p,w,o,l,h,p
p,f,g,f,c,b,p,e,b,n,n,p,w,o,l,h,d
e,f,e,t,c,b,n,t,b,p,w,p,w,o,p,n,d
p,x,y,f,c,b,h,e,b,p,b,p,w,o,l,h,p
p,f,y,f,c,b,p,e,b,b,b,p,w,o,l,h,p
p,f,g,f,c,b,p,e,b,p,n,p,w,o,l,h,p
p,f,y,f,c,b,g,e,b,n,b,p,w,o,l,h,d
p,x,g,f,c,b,h,e,b,b,b,p,w,o,l,h,d
p,b,w,t,c,b,w,e,b,w,w,p,w,t,p,r,m
p,f,y,f,c,b,p,e,b,p,p,p,w,o,l,h,p
p,x,n,f,c,n,b,t,?,p,w,p,w,o,e,w,d
p,f,g,f,c,b,g,e,b,p,p,p,w,o,l,h,g
p,x,y,f,c,b,g,e,b,n,n,p,w,o,l,h,g
p,f,y,f,c,b,g,e,b,n,n,p,w,o,l,h,p
e,f,p,t,c,b,e,e,?,e,e,p,w,t,e,w,w
p,x,w,t,c,b,h,t,b,w,w,p,w,o,p,h,g
p,f,g,f,c,b,h,e,b,n,p,p,w,o,l,h,g
p,x,g,f,c,b,h,e,b,b,b,p,w,o,l,h,p
p,x,y,f,c,b,p,e,b,n,p,p,w,o,l,h,g
p,f,b,t,c,b,w,t,b,w,w,p,w,o,p,h,u
p,x,g,f,c,n,g,e,b,w,w,p,w,o,p,k,d
p,x,y,f,c,b,g,e,b,n,n,p,w,o,l,h,p
p,f,g,f,c,b,p,e,b,b,p,p,w,o,l,h,g
p,f,y,f,c,b,h,e,b,n,n,p,w,o,l,h,p
e,x,r,f,c,n,p,e,?,w,w,p,w,o,f,h,d
e,f,w,f,c,n,h,e,?,w,w,p,w,o,f,h,d
p,x,y,f,c,b,h,e,b,n,b,p,w,o,l,h,d
p,f,y,f,c,b,h,e,b,b,n,p,w,o,l,h,p
p,f,y,f,c,b,p,e,b,n,p,p,w,o,l,h,g
p,x,e,f,c,n,b,t,?,p,w,p,w,o,e,w,p
p,x,e,f,c,n,b,t,?,p,w,p,w,o,e,w,l
p,x,g,f,c,b,h,e,b,b,b,p,w,o,l,h,d
p,x,y,f,c,b,g,e,b,n,b,p,w,o,l,h,g
p,f,g,f,c,b,h,e,b,b,n,p,w,o,l,h,d
p,x,g,f,c,b,g,e,b,n,b,p,w,o,l,h,g
p,x,y,f,c,b,g,e,b,p,p,p,w,o,l,h,d
p,f,y,f,c,b,h,e,b,n,b,p,w,o,l,h,p
e,f,e,t,c,b,w,e,?,w,e,p,w,t,e,w,w
p,f,y,f,c,b,h,e,b,b,n,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,p,p,p,w,o,l,h,p
p,f,g,t,c,b,p,t,b,w,w,p,w,o,p,h,g
p,f,y,f,c,b,p,e,b,b,p,p,w,o,l,h,g
p,x,y,f,c,b,h,e,b,n,n,p,w,o,l,h,d
p,x,y,f,c,b,p,e,b,n,b,p,w,o,l,h,p
p,x,g,t,c,b,h,t,b,w,w,p,w,o,p,h,u
p,f,g,f,c,b,p,e,b,p,p,p,w,o,l,h,g
p,f,g,f,c,b,h,e,b,p,n,p,w,o,l,h,g
p,x,w,f,c,n,n,e,b,w,w,p,w,o,p,k,d
p,f,g,f,c,b,p,e,b,b,b,p,w,o,l,h,p
e,f,e,t,c,b,u,t,b,p,w,p,w,o,p,n,d
p,x,y,f,c,b,g,e,b,p,p,p,w,o,l,h,g
p,x,y,f,c,b,p,e,b,n,p,p,w,o,l,h,p
e,k,b,t,c,b,e,e,?,w,w,p,w,t,e,w,w
p,f,y,f,c,b,h,e,b,b,p,p,w,o,l,h,g
p,f,y,f,c,b,g,e,b,p,p,p,w,o,l,h,d
p,x,y,f,c,b,g,e,b,b,b,p,w,o,l,h,g
e,x,n,f,w,n,w,e,b,w,n,p,w,o,e,w,l
e,x,e,t,c,b,e,e,?,e,e,p,w,t,e,w,w
p,x,g,f,c,b,g,e,b,p,n,p,w,o,l,h,p
p,x,y,f,c,b,g,e,b,p,b,p,w,o,l,h,g
p,f,g,t,c,b,h,t,b,w,w,p,w,o,p,h,g
p,x,y,f,c,b,g,e,b,p,b,p,w,o,l,h,g
p,f,g,f,c,b,p,e,b,b,n,p,w,o,l,h,p
p,x,g,f,c,b,p,e,b,n,b,p,w,o,l,h,g
p,x,n,f,c,n,b,t,?,w,w,p,w,o,e,w,p
e,k,b,t,c,b,w,e,?,e,w,p,w,t,e,w,w
p,f,y,f,c,b,g,e,b,b,p,p,w,o,l,h,d
p,x,g,f,c,b,g,e,b,b,p,p,w,o,l,h,p
p,f,g,f,c,b,h,e,b,b,b,p,w,o,l,h,p
p,x,y,f,c,b,g,e,b,b,n,p,w,o,l,h,d
p,f,y,f,c,b,h,e,b,n,n,p,w,o,l,h,g
e,k,p,t,c,b,w,e,?,e,e,p,w,t,e,w,w
p,f,n,f,c,n,w,e,?,w,n,p,w,o,e,w,d
p,x,g,f,c,b,g,e,b,n,n,p,w,o,l,h,d
p,x,y,f,c,b,h,e,b,n,p,p,w,o,l,h,d
p,x,g,f,c,b,h,e,b,n,b,p,w,o,l,h,p
p,f,b,t,c,b,w,t,b,w,w,p,w,o,p,h,u
e,f,b,t,c,b,w,e,?,w,w,p,w,t,e,w,w
p,f,w,t,c,b,w,t,b,w,w,p,w,o,p,h,u
p,f,g,f,c,b,g,e,b,b,n,p,w,o,l,h,p
p,x,y,f,c,b,g,e,b,b,b,p,w,o,l,h,p
p,f,g,f,c,b,h,e,b,n,n,p,w,o,l,h,p
p,f,y,f,c,b,g,e,b,n,b,p,w,o,l,h,g
p,f,y,f,c,b,p,e,b,n,n,p,w,o,l,h,d
p,x,b,t,c,b,h,t,b,w,w,p,w,o,p,h,u
p,f,g,f,c,b,g,e,b,p,p,p,w,o,l,h,p
p,x,g,f,c,b,h,e,b,p,n,p,w,o,l,h,d
p,f,y,f,c,b,p,e,b,b,b,p,w,o,l,h,g
p,f,y,f,c,b,h,e,b,p,p,p,w,o,l,h,d
p,f,g,t,c,b,p,t,b,w,w,p,w,o,p,h,u
e,f,b,t,c,b,w,e,?,w,e,p,w,t,e,w,w
e,x,p,t,c,b,w,e,?,e,e,p,w,t,e,w,w
e,k,n,t,c,b,e,e,?,w,w,p,w,t,e,w,w
p,f,p,t,c,b,g,e,b,w,w,p,w,t,p,r,g
p,f,g,f,c,b,p,e,b,p,p,p,w,o,l,h,p
p,x,y,f,c,b,h,e,b,b,b,p,w,o,l,h,p
p,f,g,f,c,b,g,e,b,b,p,p,w,o,l,h,g
p,f,g,f,c,b,p,e,b,p,p,p,w,o,l,h,d
p,x,y,f,c,b,p,e,b,b,n,p,w,o,l,h,p
p,f,g,f,c,b,p,e,b,n,b,p,w,o,l,h,d
p,f,g,f,c,b,h,e,b,b,p,p,w,o,l,h,d
p,f,y,f,c,b,h,e,b,b,b,p,w,o,l,h,d
p,f,y,f,c,b,p,e,b,b,b,p,w,o,l,h,g
p,f,y,f,c,b,p,e,b,p,n,p,w,o,l,h,g
